sido_code,sigungu_code,emd_code,week_type,velocity_CG_AVRG
31000,31193,3119354,weekday,17.39
31000,31193,3119355,weekday,20.09
31000,31193,3119356,weekday,19.52
31000,31193,3119357,weekday,18.55
31000,31193,3119358,weekday,15.8
31000,31193,3119359,weekday,17.41
31000,31200,3120011,weekday,25.09
31000,31200,3120012,weekday,23.16
31000,31200,3120013,weekday,24.12
31000,31200,3120015,weekday,24.42
31000,31200,3120031,weekday,23.51
31000,31200,3120032,weekday,25.62
31000,31200,3120035,weekday,24.86
31000,31200,3120036,weekday,26.77
31000,31200,3120037,weekday,28.32
31000,31200,3120052,weekday,19.11
31000,31200,3120053,weekday,17.27
31000,31200,3120054,weekday,25.57
31000,31200,3120055,weekday,21.27
31000,31200,3120056,weekday,18.48
31000,31200,3120057,weekday,15.63
31000,31200,3120058,weekday,18.28
31000,31210,3121011,weekday,26.82
31000,31210,3121012,weekday,25.37
31000,31210,3121031,weekday,24.39
31000,31210,3121032,weekday,24.5
31000,31210,3121033,weekday,24.21
31000,31210,3121034,weekday,25.09
31000,31210,3121035,weekday,23.42
31000,31210,3121036,weekday,29.23
31000,31210,3121037,weekday,28.38
31000,31210,3121038,weekday,26.15
31000,31210,3121051,weekday,17.1
31000,31210,3121052,weekday,22.28
31000,31210,3121053,weekday,17.35
31000,31210,3121054,weekday,19.47
31000,31220,3122011,weekday,23.68
31000,31220,3122031,weekday,26.41
31000,31220,3122032,weekday,32.75
31000,31220,3122033,weekday,24.51
31000,31220,3122034,weekday,26.3
31000,31220,3122035,weekday,21.93
31000,31220,3122036,weekday,26.57
31000,31220,3122038,weekday,36.27
31000,31220,3122039,weekday,27.72
31000,31220,3122040,weekday,27.6
31000,31220,3122041,weekday,28.46
31000,31220,3122042,weekday,25.28
31000,31220,3122051,weekday,25.57
31000,31220,3122052,weekday,18.54
31000,31220,3122053,weekday,20.02
31000,31230,3123011,weekday,21.21
31000,31230,3123012,weekday,26.97
31000,31230,3123013,weekday,20.88
31000,31230,3123034,weekday,21.86
31000,31230,3123035,weekday,23.97
31000,31230,3123036,weekday,22.11
31000,31230,3123053,weekday,18.07
31000,31230,3123054,weekday,17.52
31000,31230,3123056,weekday,17.7
31000,31230,3123060,weekday,21.78
31000,31230,3123061,weekday,20.99
31000,31230,3123062,weekday,17.51
31000,31230,3123063,weekday,17.76
31000,31230,3123064,weekday,16.57
31000,31240,3124012,weekday,23.19
31000,31240,3124013,weekday,26.72
31000,31240,3124014,weekday,21.68
31000,31240,3124015,weekday,23.24
31000,31240,3124031,weekday,33.04
31000,31240,3124033,weekday,28.14
31000,31240,3124035,weekday,23.76
31000,31240,3124036,weekday,25.14
31000,31240,3124037,weekday,23.17
31000,31240,3124038,weekday,28.95
31000,31240,3124039,weekday,23.36
31000,31240,3124042,weekday,29.52
31000,31240,3124043,weekday,30.48
31000,31240,3124052,weekday,19.44
31000,31240,3124053,weekday,17.46
31000,31240,3124054,weekday,15.83
31000,31240,3124055,weekday,18.78
31000,31240,3124056,weekday,18.77
31000,31240,3124057,weekday,22.31
31000,31240,3124060,weekday,15.51
31000,31240,3124061,weekday,15.51
31000,31240,3124062,weekday,15.47
31000,31240,3124064,weekday,15.79
31000,31240,3124065,weekday,18.38
31000,31240,3124067,weekday,16.1
31000,31240,3124069,weekday,17.48
31000,31240,3124070,weekday,20.9
31000,31240,3124071,weekday,18.99
31000,31250,3125011,weekday,21.29
31000,31250,3125012,weekday,28.38
31000,31250,3125014,weekday,25.9
31000,31250,3125034,weekday,26.96
31000,31250,3125035,weekday,31.62
31000,31250,3125036,weekday,41.02
31000,31250,3125038,weekday,41.02
31000,31250,3125054,weekday,16.65
31000,31250,3125055,weekday,18.57
31000,31250,3125056,weekday,17.98
31000,31250,3125057,weekday,22.25
31000,31250,3125058,weekday,22.1
31000,31250,3125059,weekday,16.84
31000,31260,3126011,weekday,23.01
31000,31260,3126031,weekday,23.9
31000,31260,3126032,weekday,26.06
31000,31260,3126033,weekday,28.46
31000,31260,3126034,weekday,32.59
31000,31260,3126051,weekday,20.58
31000,31260,3126052,weekday,20.24
31000,31260,3126053,weekday,21.02
31000,31260,3126054,weekday,16.57
31000,31260,3126055,weekday,19.77
31000,31260,3126056,weekday,20.21
31000,31270,3127011,weekday,25.08
31000,31270,3127031,weekday,27.88
31000,31270,3127032,weekday,28.06
31000,31270,3127033,weekday,25.7
31000,31270,3127034,weekday,31.48
31000,31270,3127035,weekday,26.85
31000,31270,3127036,weekday,28.98
31000,31270,3127037,weekday,27.88
31000,31270,3127038,weekday,33.53
31000,31270,3127039,weekday,31.61
31000,31270,3127040,weekday,35.21
31000,31270,3127041,weekday,20.92
31000,31270,3127051,weekday,21.05
31000,31270,3127052,weekday,25.91
31000,31280,3128011,weekday,28.71
31000,31280,3128031,weekday,28.32
31000,31280,3128032,weekday,31.32
31000,31280,3128033,weekday,28.3
31000,31280,3128034,weekday,32.44
31000,31280,3128035,weekday,33.18
31000,31280,3128036,weekday,31.23
31000,31280,3128037,weekday,27.35
31000,31280,3128038,weekday,23.67
31000,31280,3128051,weekday,24.46
31000,31280,3128052,weekday,22.24
31000,31280,3128053,weekday,21.29
31000,31350,3135011,weekday,24.58
31000,31350,3135012,weekday,23.58
31000,31350,3135031,weekday,25.99
31000,31350,3135032,weekday,27.56
31000,31350,3135033,weekday,26.68
31000,31350,3135034,weekday,27.26
31000,31350,3135035,weekday,21.94
31000,31350,3135036,weekday,27.34
31000,31350,3135037,weekday,22.49
31000,31350,3135038,weekday,30.54
31000,31370,3137011,weekday,25.82
31000,31370,3137031,weekday,30.39
31000,31370,3137032,weekday,30.91
31000,31370,3137033,weekday,25.77
31000,31370,3137035,weekday,35.29
31000,31370,3137036,weekday,24.11
31000,31380,3138011,weekday,23.15
31000,31380,3138031,weekday,32
31000,31380,3138032,weekday,27
31000,31380,3138033,weekday,25.53
31000,31380,3138034,weekday,27.5
31000,31380,3138035,weekday,28.39
31000,31380,3138036,weekday,38.74
31000,31380,3138037,weekday,32.51
31000,31380,3138038,weekday,30.13
31000,31380,3138039,weekday,29.95
31000,31380,3138040,weekday,24.66
31000,31380,3138041,weekday,24.21
32000,32010,3201011,weekday,28.91
32000,32010,3201031,weekday,24.9
32000,32010,3201032,weekday,40.93
32000,32010,3201033,weekday,25.75
32000,32010,3201034,weekday,23.81
32000,32010,3201035,weekday,27.77
32000,32010,3201036,weekday,25.45
32000,32010,3201037,weekday,34.18
32000,32010,3201038,weekday,36.48
32000,32010,3201039,weekday,30.23
32000,32010,3201052,weekday,18.78
32000,32010,3201053,weekday,16.69
32000,32010,3201054,weekday,15.7
32000,32010,3201057,weekday,20.18
32000,32010,3201058,weekday,15.92
32000,32010,3201060,weekday,16.16
32000,32010,3201061,weekday,17.43
32000,32010,3201062,weekday,15.09
32000,32010,3201063,weekday,16.98
32000,32010,3201064,weekday,14.94
32000,32010,3201065,weekday,15.9
32000,32010,3201066,weekday,15.83
32000,32010,3201067,weekday,16.08
32000,32010,3201068,weekday,18.74
32000,32010,3201071,weekday,20.35
32000,32020,3202011,weekday,26.34
32000,32020,3202031,weekday,27.13
32000,32020,3202032,weekday,25.43
32000,32020,3202033,weekday,26.5
32000,32020,3202034,weekday,30.67
32000,32020,3202035,weekday,35.75
32000,32020,3202036,weekday,26.32
32000,32020,3202037,weekday,30.03
32000,32020,3202038,weekday,43.05
32000,32020,3202051,weekday,17.25
32000,32020,3202052,weekday,18.02
32000,32020,3202053,weekday,16.82
32000,32020,3202054,weekday,16.7
32000,32020,3202055,weekday,18.4
32000,32020,3202056,weekday,17.06
32000,32020,3202057,weekday,17.72
32000,32020,3202058,weekday,17.55
32000,32020,3202060,weekday,17.05
32000,32020,3202061,weekday,22.51
32000,32020,3202062,weekday,16.63
32000,32020,3202063,weekday,21.41
32000,32020,3202064,weekday,21.71
32000,32020,3202066,weekday,20.83
32000,32020,3202067,weekday,20.35
32000,32020,3202068,weekday,20.44
32000,32030,3203011,weekday,24.68
32000,32030,3203031,weekday,35.54
32000,32030,3203032,weekday,46.49
32000,32030,3203033,weekday,24.03
32000,32030,3203034,weekday,27.51
32000,32030,3203035,weekday,29.54
32000,32030,3203036,weekday,27.63
32000,32030,3203037,weekday,31.54
32000,32030,3203051,weekday,20.43
32000,32030,3203052,weekday,18.56
32000,32030,3203054,weekday,15.17
32000,32030,3203055,weekday,16.98
32000,32030,3203056,weekday,17.57
32000,32030,3203057,weekday,17.07
32000,32030,3203058,weekday,18.61
32000,32030,3203059,weekday,19.22
32000,32030,3203060,weekday,18.82
32000,32030,3203061,weekday,17.27
32000,32030,3203062,weekday,19.82
32000,32030,3203065,weekday,18.49
32000,32030,3203067,weekday,20.41
32000,32040,3204051,weekday,21.25
32000,32040,3204052,weekday,17.95
32000,32040,3204053,weekday,27.09
32000,32040,3204054,weekday,18.77
32000,32040,3204055,weekday,23.12
32000,32040,3204057,weekday,19.13
32000,32040,3204059,weekday,21.24
32000,32040,3204060,weekday,23.3
32000,32040,3204063,weekday,29.69
32000,32040,3204065,weekday,29.75
32000,32050,3205051,weekday,21.07
32000,32050,3205052,weekday,27.96
32000,32050,3205053,weekday,34.49
32000,32050,3205054,weekday,22.15
32000,32050,3205055,weekday,24.21
32000,32050,3205056,weekday,25.37
32000,32050,3205058,weekday,21.09
32000,32050,3205062,weekday,32.76
32000,32060,3206051,weekday,20.06
32000,32060,3206052,weekday,18.17
32000,32060,3206054,weekday,17.8
32000,32060,3206056,weekday,17.31
32000,32060,3206057,weekday,22.68
32000,32060,3206058,weekday,18.3
32000,32060,3206059,weekday,17.54
32000,32060,3206060,weekday,21.31
32000,32070,3207011,weekday,29.8
32000,32070,3207012,weekday,28.94
32000,32070,3207031,weekday,27.93
32000,32070,3207032,weekday,42.7
32000,32070,3207033,weekday,45.35
32000,32070,3207034,weekday,31.04
32000,32070,3207035,weekday,46.42
32000,32070,3207036,weekday,27.34
32000,32070,3207051,weekday,21.75
32000,32070,3207052,weekday,29.21
32000,32070,3207053,weekday,21.53
32000,32070,3207054,weekday,23.36
32000,32310,3231011,weekday,25.55
32000,32310,3231031,weekday,35.88
32000,32310,3231032,weekday,30.31
32000,32310,3231033,weekday,34.5
32000,32310,3231034,weekday,38.99
32000,32310,3231036,weekday,25.82
32000,32310,3231037,weekday,31.75
32000,32310,3231038,weekday,24.3
32000,32310,3231039,weekday,46.35
32000,32310,3231040,weekday,30.32
32000,32320,3232011,weekday,23.61
32000,32320,3232031,weekday,29.34
32000,32320,3232032,weekday,29.97
32000,32320,3232033,weekday,29.62
32000,32320,3232034,weekday,27.98
32000,32320,3232035,weekday,31.04
32000,32320,3232036,weekday,33.83
32000,32320,3232037,weekday,30.73
32000,32320,3232038,weekday,32.48
32000,32330,3233011,weekday,24.67
32000,32330,3233012,weekday,36.57
32000,32330,3233031,weekday,34.91
32000,32330,3233033,weekday,31.86
32000,32330,3233034,weekday,27.58
32000,32330,3233036,weekday,30.17
32000,32330,3233038,weekday,41.97
32000,32330,3233039,weekday,29.75
32000,32330,3233040,weekday,23.87
32000,32340,3234011,weekday,28.13
32000,32340,3234031,weekday,28.06
32000,32340,3234032,weekday,39.45
32000,32340,3234033,weekday,33.96
32000,32340,3234034,weekday,31.15
32000,32340,3234035,weekday,41.92
32000,32340,3234036,weekday,29.7
32000,32340,3234037,weekday,25.87
32000,32350,3235011,weekday,28.05
32000,32350,3235012,weekday,30.87
32000,32350,3235013,weekday,25.16
32000,32350,3235014,weekday,24.59
32000,32350,3235032,weekday,33.37
32000,32350,3235034,weekday,33.79
32000,32350,3235035,weekday,36.04
32000,32350,3235036,weekday,37.19
32000,32350,3235037,weekday,37.08
32000,32360,3236011,weekday,29.32
32000,32360,3236012,weekday,32.05
32000,32360,3236013,weekday,25.46
32000,32360,3236014,weekday,26.13
32000,32360,3236031,weekday,29.7
32000,32360,3236032,weekday,40.99
32000,32370,3237011,weekday,32.74
32000,32370,3237031,weekday,35.15
32000,32370,3237032,weekday,31.82
32000,32370,3237033,weekday,33.75
32000,32370,3237034,weekday,35.96
32000,32380,3238011,weekday,30.25
32000,32380,3238032,weekday,28.55
32000,32380,3238033,weekday,41.14
32000,32380,3238034,weekday,29.8
32000,32380,3238035,weekday,28.15
32000,32390,3239011,weekday,27.19
32000,32390,3239031,weekday,30.01
32000,32390,3239032,weekday,30.14
32000,32390,3239033,weekday,35.2
32000,32390,3239034,weekday,40.66
32000,32390,3239035,weekday,50.7
32000,32400,3240011,weekday,28.21
32000,32400,3240012,weekday,23.44
32000,32400,3240031,weekday,28.64
32000,32400,3240032,weekday,22.9
32000,32400,3240033,weekday,22.77
32000,32410,3241011,weekday,24.34
32000,32410,3241031,weekday,43.61
32000,32410,3241032,weekday,26.71
32000,32410,3241033,weekday,34.04
32000,32410,3241034,weekday,27.44
32000,32410,3241035,weekday,25.38
33000,33020,3302011,weekday,23.79
33000,33020,3302031,weekday,33.3
33000,33020,3302032,weekday,32.43
33000,33020,3302034,weekday,30.92
33000,33020,3302035,weekday,40.68
33000,33020,3302036,weekday,26.39
33000,33020,3302038,weekday,22.79
33000,33020,3302039,weekday,27.93
33000,33020,3302040,weekday,32.04
33000,33020,3302041,weekday,27.92
33000,33020,3302042,weekday,26.93
33000,33020,3302043,weekday,26.13
33000,33020,3302044,weekday,30.5
33000,33020,3302051,weekday,17.5
33000,33020,3302053,weekday,21.41
33000,33020,3302054,weekday,16.29
33000,33020,3302055,weekday,17.58
33000,33020,3302056,weekday,16.7
33000,33020,3302057,weekday,16.65
33000,33020,3302058,weekday,17.89
33000,33020,3302060,weekday,26.48
33000,33020,3302061,weekday,18.92
33000,33020,3302062,weekday,18.87
33000,33020,3302063,weekday,16.46
33000,33020,3302064,weekday,19.69
33000,33030,3303011,weekday,26.8
33000,33030,3303031,weekday,36.98
33000,33030,3303032,weekday,27.24
33000,33030,3303033,weekday,26.23
33000,33030,3303034,weekday,29.48
33000,33030,3303035,weekday,42.83
33000,33030,3303036,weekday,26.43
33000,33030,3303037,weekday,22.88
33000,33030,3303051,weekday,20.18
33000,33030,3303056,weekday,18.05
33000,33030,3303059,weekday,17.29
33000,33030,3303060,weekday,22.6
33000,33030,3303070,weekday,19.41
33000,33030,3303071,weekday,19.35
33000,33030,3303072,weekday,29.97
33000,33030,3303073,weekday,20.84
33000,33030,3303074,weekday,15.98
33000,33041,3304131,weekday,27.26
33000,33041,3304132,weekday,28.14
33000,33041,3304133,weekday,29.43
33000,33041,3304134,weekday,23.93
33000,33041,3304135,weekday,31.91
33000,33041,3304151,weekday,18.33
33000,33041,3304152,weekday,17.2
33000,33041,3304153,weekday,19.31
33000,33041,3304154,weekday,17.9
33000,33041,3304155,weekday,16.01
33000,33041,3304156,weekday,19.76
33000,33041,3304157,weekday,17.1
33000,33041,3304158,weekday,18.15
33000,33042,3304231,weekday,28.63
33000,33042,3304232,weekday,29.51
33000,33042,3304251,weekday,18.15
33000,33042,3304252,weekday,17.23
33000,33042,3304253,weekday,19.33
33000,33042,3304254,weekday,20
33000,33042,3304255,weekday,16.81
33000,33042,3304256,weekday,17.86
33000,33042,3304257,weekday,18.41
33000,33042,3304258,weekday,15.97
33000,33042,3304259,weekday,17.19
33000,33043,3304311,weekday,19.99
33000,33043,3304331,weekday,26.35
33000,33043,3304332,weekday,24.99
33000,33043,3304351,weekday,16.95
33000,33043,3304352,weekday,16.48
33000,33043,3304353,weekday,16.96
33000,33043,3304354,weekday,16.89
33000,33043,3304355,weekday,15.56
33000,33043,3304356,weekday,17.26
33000,33043,3304357,weekday,28.8
33000,33043,3304358,weekday,21.24
33000,33044,3304411,weekday,26.15
33000,33044,3304412,weekday,24.49
33000,33044,3304431,weekday,25.59
33000,33044,3304451,weekday,24.76
33000,33044,3304452,weekday,18.29
33000,33044,3304453,weekday,16.22
33000,33044,3304454,weekday,20.02
33000,33044,3304455,weekday,17.53
33000,33320,3332011,weekday,27.22
33000,33320,3332031,weekday,28.76
33000,33320,3332032,weekday,29.3
33000,33320,3332033,weekday,34.15
33000,33320,3332034,weekday,32.9
33000,33320,3332035,weekday,29.49
33000,33320,3332036,weekday,32.92
33000,33320,3332037,weekday,45.55
33000,33320,3332038,weekday,47.13
33000,33320,3332039,weekday,31.31
33000,33320,3332040,weekday,31.53
33000,33330,3333011,weekday,23.44
33000,33330,3333031,weekday,29.59
33000,33330,3333032,weekday,35.09
33000,33330,3333033,weekday,35.66
33000,33330,3333034,weekday,35.7
33000,33330,3333035,weekday,39.38
33000,33330,3333036,weekday,31.57
33000,33330,3333037,weekday,23.38
33000,33330,3333038,weekday,31.27
33000,33340,3334011,weekday,25.2
33000,33340,3334031,weekday,33.3
33000,33340,3334032,weekday,35.81
33000,33340,3334033,weekday,27.33
33000,33340,3334034,weekday,34.99
33000,33340,3334035,weekday,33.93
33000,33340,3334036,weekday,28.88
33000,33340,3334037,weekday,34.39
33000,33340,3334038,weekday,39.19
33000,33340,3334039,weekday,35.1
33000,33340,3334040,weekday,35.92
33000,33350,3335011,weekday,24.49
33000,33350,3335012,weekday,21.23
33000,33350,3335032,weekday,27.19
33000,33350,3335033,weekday,23.31
33000,33350,3335034,weekday,29.63
33000,33350,3335035,weekday,27.16
33000,33350,3335036,weekday,22.9
33000,33360,3336011,weekday,23.65
33000,33360,3336031,weekday,28.9
33000,33360,3336032,weekday,49.32
33000,33360,3336033,weekday,32.11
33000,33360,3336034,weekday,27.27
33000,33360,3336035,weekday,33.08
33000,33360,3336036,weekday,37.8
33000,33360,3336037,weekday,29.54
33000,33360,3336038,weekday,27.64
33000,33360,3336039,weekday,34.49
33000,33360,3336040,weekday,26.29
33000,33370,3337011,weekday,24.46
33000,33370,3337012,weekday,28.13
33000,33370,3337031,weekday,29.2
33000,33370,3337032,weekday,28.84
33000,33370,3337033,weekday,23.27
33000,33370,3337034,weekday,25.85
33000,33370,3337035,weekday,25.1
33000,33370,3337036,weekday,25.18
33000,33370,3337037,weekday,25.81
33000,33380,3338011,weekday,25.15
33000,33380,3338012,weekday,26.62
33000,33380,3338031,weekday,41.77
33000,33380,3338032,weekday,35.53
33000,33380,3338033,weekday,30.36
33000,33380,3338034,weekday,33.99
33000,33380,3338035,weekday,34.44
33000,33380,3338036,weekday,32.76
33000,33390,3339014,weekday,22.3
33000,33390,3339031,weekday,24.11
34000,34011,3401111,weekday,25.29
34000,34011,3401131,weekday,25.32
34000,34011,3401132,weekday,32.38
34000,34011,3401133,weekday,27.31
34000,34011,3401134,weekday,24.84
34000,34011,3401135,weekday,28.68
34000,34011,3401136,weekday,23.24
34000,34011,3401137,weekday,26.29
34000,34011,3401151,weekday,17.11
34000,34011,3401152,weekday,17.05
34000,34011,3401153,weekday,20.5
34000,34011,3401154,weekday,16.67
34000,34011,3401155,weekday,16.59
34000,34011,3401156,weekday,18.9
34000,34011,3401157,weekday,18.1
34000,34011,3401158,weekday,22.57
34000,34011,3401159,weekday,22.97
34000,34012,3401211,weekday,24.52
34000,34012,3401212,weekday,24.81
34000,34012,3401213,weekday,22.98
34000,34012,3401231,weekday,28.92
34000,34012,3401251,weekday,17.78
34000,34012,3401252,weekday,16.48
34000,34012,3401253,weekday,15.45
34000,34012,3401254,weekday,16.69
34000,34012,3401255,weekday,16.65
34000,34012,3401258,weekday,16.94
34000,34012,3401259,weekday,16.04
34000,34012,3401260,weekday,18.66
34000,34012,3401261,weekday,16.75
34000,34020,3402011,weekday,39.11
34000,34020,3402031,weekday,30.6
34000,34020,3402032,weekday,30.35
34000,34020,3402033,weekday,29.11
34000,34020,3402034,weekday,27.87
34000,34020,3402036,weekday,27.16
34000,34020,3402037,weekday,38.88
34000,34020,3402038,weekday,36.89
34000,34020,3402039,weekday,35.68
34000,34020,3402040,weekday,34.1
34000,34020,3402051,weekday,19.47
34000,34020,3402055,weekday,31.44
34000,34020,3402056,weekday,20.73
34000,34020,3402057,weekday,23.59
34000,34020,3402058,weekday,22.41
34000,34020,3402059,weekday,26.6
34000,34030,3403011,weekday,35.68
34000,34030,3403031,weekday,29.8
34000,34030,3403032,weekday,26.72
34000,34030,3403033,weekday,33.21
34000,34030,3403034,weekday,52.02
34000,34030,3403035,weekday,32.18
34000,34030,3403036,weekday,27.29
34000,34030,3403037,weekday,24.31
34000,34030,3403038,weekday,25.7
34000,34030,3403039,weekday,33.15
34000,34030,3403040,weekday,30.09
34000,34030,3403051,weekday,18.58
34000,34030,3403052,weekday,22.93
34000,34030,3403053,weekday,21.47
34000,34030,3403054,weekday,20.22
34000,34030,3403056,weekday,28.87
34000,34040,3404011,weekday,32.68
34000,34040,3404012,weekday,19.99
34000,34040,3404031,weekday,32.25
34000,34040,3404033,weekday,21.35
34000,34040,3404034,weekday,25.68
34000,34040,3404035,weekday,22.36
34000,34040,3404036,weekday,24.13
34000,34040,3404037,weekday,26.78
34000,34040,3404038,weekday,27.59
34000,34040,3404039,weekday,27.38
34000,34040,3404040,weekday,28
34000,34040,3404051,weekday,17.63
34000,34040,3404052,weekday,17.93
34000,34040,3404053,weekday,17.45
34000,34040,3404054,weekday,20.99
34000,34040,3404055,weekday,19.37
34000,34040,3404056,weekday,27.36
34000,34050,3405011,weekday,22.82
34000,34050,3405031,weekday,23.3
34000,34050,3405032,weekday,22.54
34000,34050,3405033,weekday,27.32
34000,34050,3405034,weekday,22.47
34000,34050,3405035,weekday,23.55
34000,34050,3405036,weekday,23.05
34000,34050,3405037,weekday,36.2
34000,34050,3405038,weekday,31.81
34000,34050,3405039,weekday,24.99
34000,34050,3405051,weekday,19.47
34000,34050,3405052,weekday,21.22
34000,34050,3405053,weekday,17.12
34000,34050,3405054,weekday,20.11
34000,34050,3405055,weekday,19.43
34000,34060,3406011,weekday,24.03
34000,34060,3406012,weekday,28.24
34000,34060,3406031,weekday,24.57
34000,34060,3406032,weekday,26.22
34000,34060,3406033,weekday,25.87
34000,34060,3406034,weekday,30.03
34000,34060,3406035,weekday,25.83
34000,34060,3406036,weekday,28.91
34000,34060,3406037,weekday,29.91
34000,34060,3406038,weekday,31.94
34000,34060,3406039,weekday,26.32
34000,34060,3406040,weekday,21.71
34000,34060,3406041,weekday,30.26
34000,34060,3406051,weekday,20.27
34000,34060,3406052,weekday,20.16
34000,34070,3407031,weekday,21.89
34000,34070,3407033,weekday,19.66
34000,34070,3407034,weekday,19.25
34000,34070,3407051,weekday,18
34000,34080,3408011,weekday,25.3
34000,34080,3408012,weekday,27.07
34000,34080,3408031,weekday,19.49
34000,34080,3408032,weekday,25.3
34000,34080,3408033,weekday,23.99
34000,34080,3408034,weekday,26.8
34000,34080,3408035,weekday,35.71
34000,34080,3408036,weekday,29.76
34000,34080,3408037,weekday,27.22
34000,34080,3408038,weekday,28.3
34000,34080,3408039,weekday,23.39
34000,34080,3408051,weekday,18.98
34000,34080,3408052,weekday,25.57
34000,34080,3408053,weekday,20.38
34000,34310,3431011,weekday,22.64
34000,34310,3431031,weekday,24.91
34000,34310,3431032,weekday,36.67
34000,34310,3431033,weekday,36.44
34000,34310,3431034,weekday,23.77
34000,34310,3431035,weekday,28.4
34000,34310,3431036,weekday,31.8
34000,34310,3431037,weekday,32.22
34000,34310,3431038,weekday,28.51
34000,34310,3431039,weekday,29.46
34000,34330,3433011,weekday,24.72
34000,34330,3433031,weekday,25.72
34000,34330,3433032,weekday,28.71
34000,34330,3433033,weekday,38.1
34000,34330,3433034,weekday,42.19
34000,34330,3433035,weekday,38.39
34000,34330,3433036,weekday,43.02
34000,34330,3433037,weekday,30.11
34000,34330,3433038,weekday,31.77
34000,34330,3433039,weekday,26.96
34000,34330,3433040,weekday,32.7
34000,34330,3433041,weekday,32.24
34000,34330,3433042,weekday,37.77
34000,34330,3433043,weekday,25.81
34000,34330,3433044,weekday,27.92
34000,34330,3433045,weekday,17.62
34000,34340,3434011,weekday,24.88
34000,34340,3434012,weekday,25.63
34000,34340,3434031,weekday,25.16
34000,34340,3434032,weekday,30.79
34000,34340,3434033,weekday,31.01
34000,34340,3434034,weekday,39.57
34000,34340,3434035,weekday,30.85
34000,34340,3434036,weekday,30
34000,34340,3434037,weekday,24.86
34000,34340,3434038,weekday,33.7
34000,34340,3434039,weekday,28.4
34000,34340,3434040,weekday,27.35
34000,34340,3434041,weekday,22.26
34000,34350,3435011,weekday,25.41
34000,34350,3435031,weekday,41.27
34000,34350,3435032,weekday,26.37
34000,34350,3435033,weekday,28.91
34000,34350,3435034,weekday,31.27
34000,34350,3435035,weekday,34.66
34000,34350,3435036,weekday,34.91
34000,34350,3435037,weekday,36.39
34000,34350,3435038,weekday,28.92
34000,34350,3435039,weekday,28.52
34000,34360,3436011,weekday,21.06
34000,34360,3436012,weekday,23.92
34000,34360,3436013,weekday,21.65
34000,34360,3436032,weekday,23.1
34000,34360,3436033,weekday,23.06
34000,34360,3436034,weekday,31.04
34000,34360,3436035,weekday,26.88
34000,34360,3436036,weekday,22.08
34000,34360,3436037,weekday,26.3
34000,34360,3436038,weekday,29.91
34000,34360,3436039,weekday,23.98
34000,34370,3437011,weekday,22.68
34000,34370,3437012,weekday,23.96
34000,34370,3437031,weekday,36.29
34000,34370,3437032,weekday,44.96
34000,34370,3437033,weekday,32.55
34000,34370,3437034,weekday,25.2
34000,34370,3437035,weekday,24.76
34000,34370,3437036,weekday,25.91
34000,34370,3437037,weekday,31.05
34000,34370,3437038,weekday,28.87
34000,34370,3437039,weekday,22.76
34000,34370,3437040,weekday,29.25
34000,34380,3438011,weekday,22.2
34000,34380,3438012,weekday,23.26
34000,34380,3438031,weekday,26.5
34000,34380,3438032,weekday,25.45
34000,34380,3438033,weekday,25.26
34000,34380,3438034,weekday,15.79
34000,34380,3438035,weekday,25
34000,34380,3438036,weekday,22.01
35000,35011,3501160,weekday,24.91
35000,35011,3501161,weekday,16.31
35000,35011,3501162,weekday,16.2
35000,35011,3501163,weekday,16.2
35000,35011,3501164,weekday,17.65
35000,35011,3501165,weekday,19.59
35000,35011,3501166,weekday,15.48
35000,35011,3501167,weekday,16.73
35000,35011,3501168,weekday,16.22
35000,35011,3501169,weekday,23.69
35000,35011,3501170,weekday,15.88
35000,35011,3501171,weekday,16.97
35000,35011,3501172,weekday,17.07
35000,35011,3501174,weekday,16.39
35000,35011,3501175,weekday,15.88
35000,35011,3501176,weekday,17.14
35000,35011,3501177,weekday,15.55
35000,35011,3501178,weekday,17.85
35000,35011,3501179,weekday,16.85
35000,35012,3501254,weekday,16.2
35000,35012,3501255,weekday,18.24
35000,35012,3501256,weekday,16.39
35000,35012,3501257,weekday,16.92
35000,35012,3501258,weekday,15.38
35000,35012,3501259,weekday,16.55
35000,35012,3501260,weekday,18.75
35000,35012,3501261,weekday,17.74
35000,35012,3501262,weekday,25.58
35000,35012,3501263,weekday,21.34
35000,35012,3501265,weekday,17.29
35000,35012,3501266,weekday,21.02
35000,35012,3501267,weekday,30.16
35000,35012,3501269,weekday,16.4
35000,35012,3501270,weekday,18.37
35000,35012,3501271,weekday,18.73
35000,35020,3502011,weekday,26.64
35000,35020,3502031,weekday,26.85
35000,35020,3502032,weekday,32.5
35000,35020,3502033,weekday,24.65
35000,35020,3502034,weekday,24.29
35000,35020,3502035,weekday,41.23
35000,35020,3502036,weekday,28.81
35000,35020,3502037,weekday,34.8
35000,35020,3502038,weekday,28.6
35000,35020,3502039,weekday,54.58
35000,35020,3502040,weekday,24.86
35000,35020,3502051,weekday,23.93
35000,35020,3502053,weekday,17.57
35000,35020,3502055,weekday,16.6
35000,35020,3502056,weekday,19.97
35000,35020,3502060,weekday,19.62
35000,35020,3502064,weekday,17.17
35000,35020,3502065,weekday,18.09
35000,35020,3502066,weekday,19.42
35000,35020,3502067,weekday,20.92
35000,35020,3502068,weekday,22.68
35000,35020,3502069,weekday,16.96
35000,35020,3502070,weekday,16.68
